Pcode,Locality,State,Comments,DeliveryOffice,PreSortIndicator,ParcelZone,BSPnumber,BSPname,Category
870,THE GAP,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
870,WHITE GUMS,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
871,ALICE SPRINGS,NT,PO BOXES,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Post Office Boxes
872,ALI CURUNG,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,ALICE SPRINGS,NT,PO BAGS,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,AMPILATWATJA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,ANATYE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,ANMATJERE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,AREYONGA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,ATITJERE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,AYERS RANGE SOUTH,SA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,BARROW CREEK,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,BURT PLAIN,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,CANTEEN CREEK,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,CHILLA WELL,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,COSTELLO,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,DAVENPORT,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,DE ROSE HILL,SA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,ENGAWALA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,ERLDUNDA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,ERNABELLA,SA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,FINKE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,GHAN,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,GIBSON DESERT NORTH,WA,WA LOCALITY- VIA ALICE SPRINGS,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,GIBSON DESERT SOUTH,WA,WA LOCALITY- VIA ALICE SPRINGS,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,HAASTS BLUFF,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,HALE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,HART,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,HART RANGE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,HERMANNSBURG,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,HUGH,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,IMANPA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,INDULKANA,SA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,ININTI STORE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,KALTUKATJARA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,KINGS CREEK STATION,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,KINTORE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,KIWIRRKURRA,WA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,KULGERA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,KUNPARRKA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,LAKE MACKAY,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,LAMBINA,SA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,LARAMBA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,MACDONNELL RANGE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,MEREENIE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,MIMILI,SA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,MOUNT LIEBIG,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,MOUNT ZEIL,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,MUTITJULU,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,NAMATJIRA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,NAPPERBY STATION,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,NGAANYATJARRA-GILES,WA,WA LOCALITY- VIA ALICE SPRINGS,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,NYAPARI,SA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,NYIRRIPI,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,PAPUNYA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,PATJARR,WA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,PETERMANN,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,SANDOVER,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,SANTA TERESA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,SIMPSON,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,TANAMI,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,TARA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,TELEGRAPH STATION,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,TI TREE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,TIEYON,SA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,TITJIKALA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,TJIRRKARLI,WA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,TJUKURLA,WA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,WALLACE ROCKHOLE,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,WANNAN,WA,WANNAN COMMUNITY,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,WILLOWRA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,WILORA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,WINGELLINA,WA,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,WUTUNUGURRA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,YUELAMU,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,YUENDUMU,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
872,YULARA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
873,AMOONGUNA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Post Office Boxes
873,ARUMBERA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Post Office Boxes
873,CONNELLAN,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Post Office Boxes
873,HEAVITREE GAP CPA,NT,PO BOXES,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Post Office Boxes
873,ILPARPA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Post Office Boxes
873,ROSS,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Post Office Boxes
874,IRLPME,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
874,MOUNT JOHNS,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
874,UNDOOLYA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
875,FLYNN,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
875,LARAPINTA,NT,,ALICE SPRINGS DC,87,NT1,45,SA CITY SUBS,Delivery Area
880,GAPUWIYAK,NT,,NHULUNBUY POST SHOP,85,NT1,1,DARWIN,Delivery Area
880,GUNYANGARA,NT,,NHULUNBUY POST SHOP,85,NT1,1,DARWIN,Delivery Area
880,NHULUNBUY,NT,,NHULUNBUY POST SHOP,85,NT1,1,DARWIN,Delivery Area
880,YIRRKALA,NT,,NHULUNBUY POST SHOP,85,NT1,1,DARWIN,Delivery Area
881,NHULUNBUY,NT,PO BOXES,NHULUNBUY POST SHOP,85,NT1,1,DARWIN,Post Office Boxes
885,ALYANGULA,NT,,ALYANGULA LPO,85,NT1,1,DARWIN,Delivery Area
886,JABIRU,NT,,JABIRU LPO,85,NT1,1,DARWIN,Delivery Area
906,WINNELLIE,NT,DK MARKETING,WINNELLIE BUSINESS HUB,85,NT1,1,DARWIN,LVR
907,WINNELLIE,NT,GP NETWORKS,WINNELLIE BUSINESS HUB,85,NT1,1,DARWIN,LVR
909,CHARLES DARWIN UNIVERSITY,NT,,DARWIN DELIVERY CENTRE,85,NT1,1,DARWIN,LVR
1001,SYDNEY,NSW,(COMPETITION MAIL),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1002,SYDNEY,NSW,(COMPETITION MAIL),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1003,SYDNEY,NSW,COMPETITION MAIL,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1004,SYDNEY,NSW,(COMPETITION MAIL),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1005,SYDNEY,NSW,(BRPS  -  GPO BOXES 1-1800),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1006,SYDNEY,NSW,(BRP - GPO BOXES 1801 - 3600),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1007,SYDNEY,NSW,(BRPS - GPO BOXES 3601 - 4300),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1008,SYDNEY,NSW,(BRPS  -GPO BOXES 4301 - 7119),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1009,SYDNEY,NSW,(READERS DIGEST - BRP GENERAL),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1010,SYDNEY,NSW,(READERS DIGEST - PAID GENERAL,GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1011,SYDNEY,NSW,LVR-VIDEO CODING TRIAL,SYDNEY WEST LF,203,N1,16,SYDNEY BOXES,LVR
1020,SYDNEY,NSW,(TIME LIFE <RECORD CLUB >BRP),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1021,SYDNEY,NSW,(NATIONAL GEOGRAPHIC MAGAZINE),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1022,SYDNEY,NSW,(TIME MAGAZINE),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1023,SYDNEY,NSW,IMP,GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1025,SYDNEY,NSW,(AVCO),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1026,SYDNEY,NSW,(FAI),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1027,SYDNEY,NSW,(CITY BANK),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1028,SYDNEY,NSW,(ACP),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1029,SYDNEY,NSW,(WESTPAC),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1030,SYDNEY,NSW,(COMMONWEALTH BANK),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1031,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1032,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1033,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1034,SYDNEY,NSW,(AMP - RESERVED),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1035,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1036,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1037,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1038,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1039,SYDNEY,NSW,(WESTPAC - REPLY PAID),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1040,SYDNEY,NSW,HEAVY RECIPIENTS,GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1041,SYDNEY,NSW,(SHARED BY SOME COMPANIES),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1042,SYDNEY,NSW,(SHARED BY SOME COMPANIES),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1043,SYDNEY,NSW,(SHARED BY SOME COMPANIES),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1044,SYDNEY,NSW,(SHARED BY SOME COMPANIES),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1045,SYDNEY,NSW,(MURDOCH MAGAZINES),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1046,SYDNEY,NSW,(CORP REGIST SERV - AMP),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1100,SYDNEY,NSW,(TELSTRA),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1101,SYDNEY,NSW,(TELSTRA),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1105,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1106,SYDNEY,NSW,(IMP - GPO BOX 1563),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1107,SYDNEY,NSW,(IMP GPO BOX 3707),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1108,SYDNEY,NSW,(IMP - GPO BOX 4634),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1109,SYDNEY,NSW,(IMP -  GPO BOX 5037),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1110,SYDNEY,NSW,(IMP - GPO BOX 5253),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1112,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1113,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1114,SYDNEY,NSW,(400 GEORGE STREET),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1115,SYDNEY,NSW,(CORP REG SERV - PAID GENERAL),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1116,SYDNEY,NSW,(RSL COM SERV),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1117,SYDNEY,NSW,(BANKERS TRUST  F S),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1118,SYDNEY,NSW,(CITY BANK),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1119,SYDNEY,NSW,(OPTUS - SPARE),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1120,SYDNEY,NSW,(OPTUS),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1121,SYDNEY,NSW,(OPTUS VISION),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1122,SYDNEY,NSW,(OPTUS VISION - SPARE),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1123,SYDNEY,NSW,(AUSTRAPAY - ELGAS),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1124,SYDNEY,NSW,(AUSTRAPAY - BOC),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1125,SYDNEY,NSW,(LINK TELECOMMUNICATIONS),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1126,SYDNEY,NSW,(NRMA - RESERVED),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1127,SYDNEY,NSW,(NRMA - PAID MAIL),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1128,SYDNEY,NSW,(BANKERS TRUST FS),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1129,SYDNEY,NSW,(AMEX),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1130,SYDNEY,NSW,(AMEX),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1131,SYDNEY,NSW,(AMEX),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1132,SYDNEY,NSW,(AMEX),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1133,SYDNEY,NSW,(AMEX),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1134,SYDNEY,NSW,(AMEX -  SPARE),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1135,SYDNEY,NSW,(DAVID JONES),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1136,SYDNEY,NSW,(AAP),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1137,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1138,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1139,SYDNEY,NSW,(GALAXY - GPO BOX 499),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1140,SYDNEY,NSW,(AMP),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1141,SYDNEY,NSW,(VETERANS AFFAIRS),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1142,SYDNEY,NSW,(READER'S DIGEST),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1143,SYDNEY,NSW,(READER'S DIGEST),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1144,SYDNEY,NSW,(READERS DIGEST ),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1145,SYDNEY,NSW,(READERS DIGEST),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1146,SYDNEY,NSW,(READERS DIGEST),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1147,SYDNEY,NSW,(READERS DIGEST),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1148,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1149,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1150,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1151,SYDNEY,NSW,(READERS DIGEST),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1152,SYDNEY,NSW,(READERS DIGEST),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1153,SYDNEY,NSW,(READER'S DIGEST - RESERVED),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1154,SYDNEY,NSW,(READER'S DIGEST - RESERVED),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1155,SYDNEY,NSW,(COMMONWEALTH BANK),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1156,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1157,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1158,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1159,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1160,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1161,SYDNEY,NSW,(TIME LIFE-MAGAZINES),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1162,SYDNEY,NSW,(TIME LIFE BOOKS-BRP GENERAL),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1163,SYDNEY,NSW,(TIME LIFE BOOKS-PAID GENERAL),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1164,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1165,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1166,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1167,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1168,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1169,SYDNEY,NSW,(RSL COM SERV),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1170,SYDNEY,NSW,(DEUTSCHE MORGAN GRENFELL),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1171,SYDNEY,NSW,(COOPERS & LYBRAND),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1172,SYDNEY,NSW,(UNINSW),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1173,SYDNEY,NSW,(AGL GAS),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1174,SYDNEY,NSW,(ADVANCE ENERGY),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1175,SYDNEY,NSW,(WESTPAC CARDS),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1176,SYDNEY,NSW,(AAMI),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1177,SYDNEY,NSW,(MLC),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1178,SYDNEY,NSW,(RESERVED FOR WESTPAC),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1179,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1180,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1181,SYDNEY,NSW,(COMPETITION MAIL - ACP),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1182,SYDNEY,NSW,(COMPETITION MAIL ONLY),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1183,SYDNEY,NSW,(COMPETITION MAIL ONLY),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1184,SYDNEY,NSW,(COMPETITION MAIL ONLY),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1185,SYDNEY,NSW,(COMP MAIL ONLY<ACP-RESERVED>),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1186,SYDNEY,NSW,(WESTPAC),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1187,SYDNEY,NSW,(WESTPAC),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1188,SYDNEY,NSW,(WESTPAC - GPO BOX 1),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1189,SYDNEY,NSW,(WESTPAC - GPO BOX 2722),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1190,SYDNEY,NSW,(TIME LIFE BOOKS-RECORD CLUB),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1191,SYDNEY,NSW,(TIME LIFE BOOKS-RECORD CLUB),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1192,SYDNEY,NSW,(TIME LIFE BOOKS-RECORD CLUB),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1193,SYDNEY,NSW,(TIME LIFE BOOKS-RECORD CLUB),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1194,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1195,SYDNEY,NSW,(ACP - RESERVED),ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1196,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1197,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1198,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1199,SYDNEY,NSW,,NSW/ACT DELIVERY MGR AND STF,203,N1,16,SYDNEY BOXES,LVR
1200,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1201,SYDNEY,NSW,TIME LIFE MAGAZINES,GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1202,SYDNEY,NSW,TIME LIFE BOOKS BRP,GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1203,SYDNEY,NSW,(IMP),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1204,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,16,SYDNEY BOXES,LVR
1205,SYDNEY,NSW,(AVCO),GPO BOX CENTRE SYDNEY,203,N1,16,SYDNEY BOXES,LVR
1206,SYDNEY,NSW,,ALEXANDRIA DF,203,N1,15,SYDNEY STREETS,LVR
1207,SYDNEY,NSW,(CITY BANK),GPO BOX CENTRE SYDNEY,203,N1,15,SYDNEY STREETS,LVR
